year,sample_question_id,normalized_question,question_text,topic,source_file,occurrence_count,first_line
2nd Year,96872fde13e8,what is deadlock,What is deadlock?,Q5.,2nd-year.pdf,1,8634
2nd Year,58b8baf2f010,what is decidability,What is decidability?,T→ T*F/F,2nd-year.pdf,1,4639
2nd Year,c3068cb8f680,what is decoder,What is decoder?,COMPUTER ORGANIZATION,2nd-year.pdf,1,1850
2nd Year,d6946e0693ce,what is dma,(a) What is DMA?,BEET-404/BITT-404,2nd-year.pdf,1,4932
2nd Year,5227ba1eeb5f,what is dynamic memory allocation,What is dynamic memory allocation?,UNIT - I,2nd-year.pdf,1,6789
2nd Year,3af837d25c37,what is fixed point representation of integers,What is fixed point representation of integers?,[P.T.O.],2nd-year.pdf,1,1885
2nd Year,47de3171d3d9,what is hashing,What is hashing?,UNIT - IV,2nd-year.pdf,1,6854
2nd Year,a6bee6344d7a,what is indexing,What is indexing?,UNIT - V,2nd-year.pdf,1,6896
2nd Year,64f9d8db9abc,what is instruction cycle,(d) What is instruction cycle?,BEET-404/BITT-404,2nd-year.pdf,1,4908
2nd Year,e4dbcc3e3aae,what is join,What is join?,Q2.,2nd-year.pdf,1,8526
2nd Year,b9669e24c5dc,what is justice,(a) What is justice?,BHUT-401,2nd-year.pdf,1,5290
2nd Year,45bb007b600c,what is locking,What is locking?,Q5.,2nd-year.pdf,1,8625
2nd Year,5a6682863630,what is meant by hasse diagram draw the hasse diagram of relation r on a,What is meant by Hasse Diagram? Draw the Hasse diagram of relation R on A,TCS-301 (CSE) - DISCRETE STRUCTURES,2nd-year.pdf,1,8860
2nd Year,5083c0d284e4,what is meant by hazard in a logic network,What is meant by Hazard in a logic network?,Y=A+B+C,2nd-year.pdf,1,9168
2nd Year,7646e4f16f2b,what is microinstruction,What is microinstruction?,DS-1067],2nd-year.pdf,1,6327
2nd Year,f48bdc34630d,what is normalization,(A) What is Normalization?,10X2,2nd-year.pdf,1,8742
2nd Year,f48bdc34630d,what is normalization,What is normalization?,II. DML,2nd-year.pdf,1,3955
2nd Year,f152a650f065,what is piggybacking,(ii) What is piggybacking?,ST021_005 | 103.170.7,2nd-year.pdf,1,1739
2nd Year,c6b1dea9ecc9,what is race around condition and how it is overcome,What is race around condition and how it is overcome?,TEC-302,2nd-year.pdf,1,2657
2nd Year,8dd739c3623b,what is recursion,What is recursion?,UNIT - I,2nd-year.pdf,1,6800
2nd Year,107831266282,what is relational algebra,What is Relational Algebra?,Q2.,2nd-year.pdf,1,8520
2nd Year,8dfe6b5239fa,what is serializability,What is serializability?,Q4.,2nd-year.pdf,1,8613
2nd Year,5daa12156332,what is shift register,What is shift register?,COMPUTER ORGANIZATION,2nd-year.pdf,1,1860
2nd Year,ea1f9d024bee,what is software testing,(a) What is software testing?,P.T.O.,2nd-year.pdf,1,5192
2nd Year,82276d7ba155,what is sqa,(a) What is SQA?,P.T.O.,2nd-year.pdf,1,5213
2nd Year,0e29a6d5d6e5,what is statistical quality control,(a) What is statistical quality control?,(7.5X2),2nd-year.pdf,1,1126
2nd Year,205f6f231b78,what is structured chart,(b) What is structured chart?,Q 1.,2nd-year.pdf,1,5173
2nd Year,ed743e8116a8,what is test plan and contents available in a test plan,(b) What is Test Plan and contents available in a Test Plan?,P.T.O.,2nd-year.pdf,1,5194
2nd Year,83c0f2be58d8,what is text file,(b) What is text file?,UNIT - V,2nd-year.pdf,1,6899
2nd Year,1953e38efe60,what is th,What is th,DS-1068],2nd-year.pdf,1,6678
2nd Year,10f5aced3b31,what is the average access time of the girls gnieu system for both read and write requests,What is the average access time of the girls gnieu system for both read and write requests?,DS-1067],2nd-year.pdf,1,6377
2nd Year,01ed8dc0288b,what is the data structure,What is the data structure?,B.TECH. (SEMESTER-III) HASSO,2nd-year.pdf,1,7868
2nd Year,3a98b2044ca4,what is the difference,What is the difference,P.T.O.,2nd-year.pdf,1,5194
2nd Year,c860217fdfb1,what is the difference between,What is the difference between,DS-1068],2nd-year.pdf,1,6590
2nd Year,5c48a93e8c62,what is the difference between a near far procedure,What is the difference between a near & far procedure?,MICROPROCESSORS,2nd-year.pdf,1,4127
2nd Year,d4d0016aad92,what is the difference between a stack and an array,(ii) What is the difference between a Stack and an Array?,"III SEMESTER EXAMINATION, 2023 – 24",2nd-year.pdf,1,8314
2nd Year,928f9d932683,what is the difference between animal consciousness and human consciousness,(d) What is the difference between animal consciousness and human consciousness?,BHUT-401,2nd-year.pdf,1,5273
2nd Year,45d5b78c196c,what is the difference between shutdown and halt,What is the difference between shutdown and halt.,(OS =AX2),2nd-year.pdf,1,7143
2nd Year,01522fa05156,what is the difference between specialization and generalization with respect to,What is the difference between specialization and generalization with respect to,Q1.,2nd-year.pdf,1,8492
2nd Year,f84a29ca8536,what is the hit ratio taking into consideration,What is the hit ratio taking into consideration,DS-1067],2nd-year.pdf,1,6384
2nd Year,62c57453c2e8,what is the impact of the cache on overall performance of the computer,What is the impact of the cache on overall performance of the computer?.,[P.T.O.],2nd-year.pdf,1,1907
2nd Year,20de2defa40a,what is the significance of normalization of the database,What is the significance of normalization of the database?,DS-1068],2nd-year.pdf,1,6680
2nd Year,1dd10f0deba4,what is the significance of the logic family with,What is the significance of the logic family  with,DIGITAL ELECTRONICS,2nd-year.pdf,1,9524
2nd Year,66127faa3b9b,what is the threaded binary tree,What is the threaded binary tree?,UNIT - V,2nd-year.pdf,1,6933
2nd Year,8a996527eb0b,what is two phase locking and its,What is two phase locking and its,10 X 2,2nd-year.pdf,1,8789
2nd Year,333dc135adeb,what is virtual memory,What is virtual memory?,SECTION D,2nd-year.pdf,1,2143
2nd Year,333dc135adeb,what is virtual memory,What is virtual memory?,[P.T.O.],2nd-year.pdf,1,1958
2nd Year,741467b5d879,what is white box testing and explain in brief all,What is white box testing and explain in brief all,Q 1.,2nd-year.pdf,1,5179
2nd Year,ba6960888367,what will happen if the bisection method is used with the function f tan and the interval is and,"What will happen if the bisection method is used with the function f(x) = tan (x) (x is radians) and the interval is [3, 4] and [1, 3].",UNIT - I,2nd-year.pdf,1,5739
2nd Year,ebb85fe0d0ee,when are the various conditions under which,When are the various conditions under which,"G = A CD, E→ AH",2nd-year.pdf,1,6722
2nd Year,6360075388d3,when is a functional dependency said to be trivial,When is a functional dependency said to be trivial?,II. DML,2nd-year.pdf,1,3961
2nd Year,7c97c772f05a,which of the two lattices for m and are complemented are these,"Which of the two lattices (S,,,, D) for m = 30 and 45 are complemented? Are these",TCS-301 (CSE) - DISCRETE STRUCTURES,2nd-year.pdf,1,8876
2nd Year,2090b7d587e3,which searching technique is best and why,Which searching technique is best and why?,"III SEMESTER EXAMINATION, 2023 – 24",2nd-year.pdf,1,8278
2nd Year,f4490590d450,which sorting algorithm will work best if the list is already sorted,"Which sorting algorithm will work best if the list is already sorted,",UNIT - IV,2nd-year.pdf,1,6856
2nd Year,eb94f4b614aa,which type of i o devices are interfaced through dma explain the bus,Which type of I/O devices are interfaced through DMA? Explain the Bus-,COMPUTER ORGANIZATION,2nd-year.pdf,1,1823
2nd Year,28a9c6cc63fb,who is a dba,Who is a DBA?,172-A,2nd-year.pdf,1,3854
2nd Year,10cff4034ced,why,Why?,UNIT - I,2nd-year.pdf,1,5766
2nd Year,a74fcca0aa38,why it s needed,Why it’s needed?,"EVEN SEMESTER EXAMINATION, 2023 – 24",2nd-year.pdf,1,2353
2nd Year,734b27e39b15,why they are needed,Why they are needed?,CST021_005 |,2nd-year.pdf,1,1777
2nd Year,22443517b335,will you ensure that,will you ensure that?,"(SEM. IV) EXAMINATION, 2012 UNIX & SHELL PROGRAMMING",2nd-year.pdf,1,7110
2nd Year,963c6168a879,with a diagram explain how virtual memory address is,"With a diagram, explain how virtual memory address is",SECTION D,2nd-year.pdf,1,2143
2nd Year,0e5f6403d84b,with a neat and clean diagram explain the internal organization of a m x dynamic,"With a neat and clean diagram, explain the internal organization of a 2M x * dynamic",(VI,2nd-year.pdf,1,2089
2nd Year,64f05b281c2f,with older forms of two phase locking,with older forms of two-phase locking?,DS-1067],2nd-year.pdf,1,6435
2nd Year,0c303466efe4,with the,With the,DIGITAL ELECTRONICS,2nd-year.pdf,1,9533
2nd Year,211db53f4147,with the help of neat sketch explain the method of,With the help of neat sketch explain the method of,[P.T.O.],2nd-year.pdf,1,1958
2nd Year,6c0191022a7c,woll do the write cycles,woll do the write cycles?,DS-1067],2nd-year.pdf,1,6388
2nd Year,e1d0c6c1c29e,write,Write,Q4.,2nd-year.pdf,1,4967
2nd Year,e1d0c6c1c29e,write,Write,UNIT - IV,2nd-year.pdf,1,6837
2nd Year,ecd8d8038223,write a algorithm to,Write a Algorithm to,"III SEMESTER EXAMINATION, 2023 – 24",2nd-year.pdf,1,8278
2nd Year,1d44a1d0217c,write a function for binary search,Write a function for binary search.,UNIT - IV,2nd-year.pdf,1,6831
2nd Year,99f795a6bb24,write a program to reverse a singly linked list,`Write a program to reverse a singly linked list.,UNIT - IV,2nd-year.pdf,1,6824
2nd Year,ae658e7ebd7b,write a recursive function to find,Write a recursive function to find,UNIT - I,2nd-year.pdf,1,6800
2nd Year,062c1e11afa7,write an algorithm to insert and,Write an algorithm to insert and,B.TECH. (SEMESTER-III) HASSO,2nd-year.pdf,1,7916
2nd Year,8361fcc46b2d,write down its,Write down its,Q4.,2nd-year.pdf,1,4950
2nd Year,ab92d918730d,write some applications of asynchronous,Write some applications of asynchronous,= AC + B��,2nd-year.pdf,1,9301
2nd Year,179f24a7cce9,write the advantage and disadvantage,Write the advantage and disadvantage,RU1474 [10×2=20],2nd-year.pdf,1,7996
2nd Year,041f7cd49497,write the implementation of shortest,Write the implementation of shortest,CST021_005 |,2nd-year.pdf,1,1756
2nd Year,68b8fa225891,written as the product of words in s,written as the product of words in S?,THEORY OF AUTOMATA,2nd-year.pdf,1,5455
2nd Year,76ca85f27cfa,xa sonsups,xa sonsups?,COMPUTER ORGANIZATION,2nd-year.pdf,1,6240
2nd Year,86a8c3decd28,your answer,your answer?,5X4,2nd-year.pdf,1,8728
