year,sample_question_id,normalized_question,question_text,topic,source_file,occurrence_count,first_line
3rd Year,6ba3d40b19c5,what is fuzzy logic,What is fuzzy logic?,Soft Computing,CSE-3rd-year.pdf,1,394
3rd Year,4053d9947b3e,what is global data flow analysis,(a) What is global data flow analysis?,General Computer Science,CSE-3rd-year.pdf,1,5259
3rd Year,9a50f906771b,what is ieee standards used for lan and wireless explain,What is IEEE standards used for lan and wireless explain?,General Computer Science,CSE-3rd-year.pdf,1,2458
3rd Year,4444e2381bda,what is interface,(c) What is Interface?,203-30T,CSE-3rd-year.pdf,1,4445
3rd Year,59ef094cae27,what is ip addressing,(b) What is IP Addressing?,Computer Networks,CSE-3rd-year.pdf,1,2251
3rd Year,e16273aaeabe,what is isdn,What is ISDN?,NETWORKS,CSE-3rd-year.pdf,1,2432
3rd Year,df351e6f414f,what is isomorphism,(a) What is isomorphism?,General Computer Science,CSE-3rd-year.pdf,1,3566
3rd Year,fe18600401b8,what is its use,What is its use,General Computer Science,CSE-3rd-year.pdf,1,5259
3rd Year,2aef3e0d2256,what is lex and yacc what is the format of lex input file,What is LEX and YACC. What is the format of LEX input file.,General Computer Science,CSE-3rd-year.pdf,1,1262
3rd Year,4681151e3ae9,what is lexical analysis discuss the design of a lexical analyzer generator,(d) What is lexical analysis discuss the design of a lexical analyzer generator?,Compiler Design,CSE-3rd-year.pdf,1,4518
3rd Year,05c26bfdefdb,what is meant by syntax tree,(c) What is meant by syntax tree?,Data Structures,CSE-3rd-year.pdf,1,4530
3rd Year,7bcfc35d2e21,what is minimum spanning tree,What is minimum spanning tree?,Data Structures,CSE-3rd-year.pdf,1,6601
3rd Year,35ff056923dd,what is multipurpose internet mail extension and for what it is used,What is multipurpose Internet Mail Extension (MIME) and for what it is used?,General Computer Science,CSE-3rd-year.pdf,1,2544
3rd Year,cd3c3f112791,what is multitasking and real time operating,What is Multitasking and real time Operating,General Computer Science,CSE-3rd-year.pdf,1,3706
3rd Year,14db5099ebcb,what is non monotonic reasoning,What is non-monotonic reasoning?,General Computer Science,CSE-3rd-year.pdf,1,223
3rd Year,e68d183cce29,what is one,What is one,COMPUTER NETWORKS,CSE-3rd-year.pdf,1,3138
3rd Year,69ff8fa87e68,what is operating system,(a) What is operating system?,Operating Systems,CSE-3rd-year.pdf,1,3692
3rd Year,f152a650f065,what is piggybacking,(ii) What is piggybacking?,ST021_005 | 103.170.7,CSE-3rd-year.pdf,1,2331
3rd Year,b8ec24f95f74,what is point to point protocol,What is point-to-point protocol?,General Computer Science,CSE-3rd-year.pdf,1,2244
3rd Year,ca7ba79388ff,what is seek time and rotational latency,(a) What is seek time and rotational latency?,General Computer Science,CSE-3rd-year.pdf,1,3824
3rd Year,6d5cfe42f352,what is segment,What is segment?,COMPUTER GRAPHICS,CSE-3rd-year.pdf,1,691
3rd Year,5fa245236650,what is separable graph,(a) What is Separable Graph?,Computer Graphics,CSE-3rd-year.pdf,1,3582
3rd Year,eeedec1f0bdc,what is silly window syndrome in tcp flow control,What is silly window syndrome in TCP flow control?,Computer Networks,CSE-3rd-year.pdf,1,2514
3rd Year,93040cb7fa2b,what is string matching algorithm,What is string matching algorithm?,General Computer Science,CSE-3rd-year.pdf,1,7620
3rd Year,63d26c20f22a,what is symbol table,What is Symbol Table?,General Computer Science,CSE-3rd-year.pdf,1,1436
3rd Year,63d26c20f22a,what is symbol table,What is symbol table?,OLI OTOD OS => [,CSE-3rd-year.pdf,1,5590
3rd Year,5e1f380719a5,what is the common way to represent and parse grammars for natural language,What is the common way to represent and parse Grammars for natural language,General Computer Science,CSE-3rd-year.pdf,1,370
3rd Year,b1edfa57ca4b,what is the computer network,What is the computer Network?,Computer Networks,CSE-3rd-year.pdf,1,2111
3rd Year,23c531ac2a40,what is the concept of boxing and unboxing,(a) What is the concept of boxing and unboxing?,General Computer Science,CSE-3rd-year.pdf,1,4359
3rd Year,05b42191797a,what is the difference between strong artificial and week artificial intelligence,What is the difference between strong artificial and week artificial intelligence.,Artificial Intelligence,CSE-3rd-year.pdf,1,360
3rd Year,b780ffb200d4,what is the importance of connectivity in,What is the importance of Connectivity in,General Computer Science,CSE-3rd-year.pdf,1,3582
3rd Year,9f157dd1d29f,what is the importance of travelling salesman problem in graph theory,(a) What is the importance of Travelling Salesman Problem in Graph Theory?,Computer Graphics,CSE-3rd-year.pdf,1,3618
3rd Year,e8162d8ebacf,what is the maximum and minimum size of a udp datagram,What is the maximum and minimum size of a UDP datagram?,General Computer Science,CSE-3rd-year.pdf,1,2501
3rd Year,f3383ea9b729,what is the network structure and architecture,What is the Network structure and architecture?,Computer Networks,CSE-3rd-year.pdf,1,2111
3rd Year,072c25f1f73a,what is the osi reference model,What is the OSI reference model?,Computer Networks,CSE-3rd-year.pdf,1,2113
3rd Year,3b828ad7debb,what is the reason for its inefficiency and how is it,What is the reason for its inefficiency and how is it,General Computer Science,CSE-3rd-year.pdf,1,2257
3rd Year,5cfec68b21d7,what is the role of kernal and shell in unix,What is the role of kernal and shell in Unix?,Operating Systems,CSE-3rd-year.pdf,1,4004
3rd Year,d9ffa0837fc2,what is the role of lexical analyzer expain the process of constructing the nfa from regular expression,What is the role of lexical analyzer. Expain the process of constructing the NFA from regular expression.,Compiler Design,CSE-3rd-year.pdf,1,1268
3rd Year,713ed7a45817,what is the significance of scatter plot matrix,(d) What is the significance of scatter plot matrix?,BCST-603,CSE-3rd-year.pdf,1,4664
3rd Year,24f6c5978f88,what is the swarm intelligent system,(b) What is the swarm intelligent system?,General Computer Science,CSE-3rd-year.pdf,1,291
3rd Year,da6b091932a8,what is the various input,What is the various input,General Computer Science,CSE-3rd-year.pdf,1,2081
3rd Year,722c6c77f4c1,what is thrashing,(b) What is thrashing?,Operating Systems,CSE-3rd-year.pdf,1,3828
3rd Year,ce98688885a7,what is topological sorting,What is Topological sorting?,Data Structures,CSE-3rd-year.pdf,1,6770
3rd Year,d16b0d0e10f2,what is translator,What is Translator?,General Computer Science,CSE-3rd-year.pdf,1,1668
3rd Year,5f3f4251f782,what is udp,What is UDP?,General Computer Science,CSE-3rd-year.pdf,1,2501
3rd Year,b0640ad3f241,what language is generated by the following grammar,What language is generated by the following grammar?,Compiler Design,CSE-3rd-year.pdf,1,1345
3rd Year,e9c5c91535ae,what steps are required to generate a circle using the polynomial method,What steps are required to generate a circle using the polynomial method,",C(60,40), D(20,40).",CSE-3rd-year.pdf,1,1818
3rd Year,69db37a421d1,what steps are required to scan convert a circle using bresenham s algorithm,What steps are required to scan convert a circle using Bresenham's algorithm.,General Computer Science,CSE-3rd-year.pdf,1,1781
3rd Year,619f0c8997ec,what would you gain and what would you lose by using this policy rather than lru,What would you gain and what would you lose by using this policy rather than LRU.,General Computer Science,CSE-3rd-year.pdf,1,6316
3rd Year,c0e317a5e5ae,when and how dynamic programming approach is applicable,When and how dynamic programming approach is applicable?,General Computer Science,CSE-3rd-year.pdf,1,7579
3rd Year,ef775618c5f6,when does it occur,When does it occur?,General Computer Science,CSE-3rd-year.pdf,1,3828
3rd Year,fab9df75fe66,when web pages are sent out they are prefixed,"When web pages are sent out, they are prefixed",Web Technology,CSE-3rd-year.pdf,1,5659
3rd Year,6cf970be9e7d,which algorithm makes the most efficient use of memory,Which algorithm makes the most efficient use of memory?,General Computer Science,CSE-3rd-year.pdf,1,3854
3rd Year,7f55485d746f,why are multiple passes required in a compiler describe strategies for reducing the number of passes,Why are multiple passes required in a compiler. Describe strategies for reducing the number of passes.,Compiler Design,CSE-3rd-year.pdf,1,1282
3rd Year,fb5df1c4717c,why bolare segmentation and paging sometimes combined bos into one,Why bolare segmentation and paging sometimes combined bos into one,General Computer Science,CSE-3rd-year.pdf,1,6295
3rd Year,9cf16234247a,why do we need bloom filter in filtering streams,(e) Why do we need Bloom filter in filtering streams?,BCST-603,CSE-3rd-year.pdf,1,4666
3rd Year,acb9894bd42b,why should page replacement be performed,(c) Why should page replacement be performed?,Operating Systems,CSE-3rd-year.pdf,1,3830
3rd Year,734b27e39b15,why they are needed,Why they are needed?,CST021_005 |,CSE-3rd-year.pdf,1,2377
3rd Year,921488d1f536,with a neat schematic explain the frame structure of,With a neat schematic explain the frame structure of,General Computer Science,CSE-3rd-year.pdf,1,2244
3rd Year,bb875a97f0a8,would you go about it,would you go about it?,General Computer Science,CSE-3rd-year.pdf,1,4331
3rd Year,56576390164e,write a routine to implement,Write a routine to implement,General Computer Science,CSE-3rd-year.pdf,1,2914
3rd Year,b048c9560078,write about various classes of ip addresses,Write about various classes of IP addresses?,Computer Networks,CSE-3rd-year.pdf,1,2113
3rd Year,ac0976e3db80,write advantage and disadvantage of,Write advantage and disadvantage of,ANALYSIS OF ALGORITHMS,CSE-3rd-year.pdf,1,3094
3rd Year,81dc9594bdaa,write complete algorithm for topological sort,Write complete algorithm for Topological Sort.,General Computer Science,CSE-3rd-year.pdf,1,6770
3rd Year,74408f722f63,write four differences between them,Write four differences between them.,DESIGN & ANALYSIS OF ALGORITHM,CSE-3rd-year.pdf,1,6589
3rd Year,a2c591e3346b,write notes on rgb and hsv color models,Write notes on RGB and HSV color models?,General Computer Science,CSE-3rd-year.pdf,1,2079
3rd Year,8b2484d21801,write procedures for creation and deletion of segement with suitable examples,Write procedures for creation and deletion of segement with suitable examples?,GRAPHICS,CSE-3rd-year.pdf,1,1998
3rd Year,fa816a149659,write short notes on open gl api and sierpinski gasket,(a) Write Short Notes on Open GL API and Sierpinski Gasket?,General Computer Science,CSE-3rd-year.pdf,1,810
3rd Year,811b2ee05a53,write the algorithm for partitioning into,Write the algorithm for partitioning into,General Computer Science,CSE-3rd-year.pdf,1,1030
3rd Year,041f7cd49497,write the implementation of shortest,Write the implementation of shortest,CST021_005 |,CSE-3rd-year.pdf,1,2360
3rd Year,37d4a4cf0968,write the sequence of vertices and cost of the shortest path from s to t,Write the sequence of vertices and cost of the shortest path from S to T.,General Computer Science,CSE-3rd-year.pdf,1,6765
3rd Year,2627daced00e,write the utility of segment,Write the utility of segment.,GRAPHICS,CSE-3rd-year.pdf,1,2000
3rd Year,d9dde960ae4a,write the various,Write the various,General Computer Science,CSE-3rd-year.pdf,1,1026
3rd Year,b98e33841ddc,write two difference between prism and kruskal,Write two difference between prism and kruskal.,DESIGN & ANALYSIS OF ALGORITHM,CSE-3rd-year.pdf,1,6601
3rd Year,11f6ad8ec52a,x,X3+1?,X3+1?,CSE-3rd-year.pdf,1,892
3rd Year,abc51b014dcd,you access command line arguments from within a shell script,you access command line arguments from within a shell script?,Operating Systems,CSE-3rd-year.pdf,1,4058
3rd Year,cd8ad7a326ab,you construct a minimum spanning tree using kruskal s algorithm,you  construct a minimum Spanning tree using Kruskal’s algorithm?,Data Structures,CSE-3rd-year.pdf,1,3062
